,...1,valid,incent_heads,incent_guess,country_guess,gender,age,residence,heads,integ_1,integ_2,integ_3,integ_4,integ_5,integ_6,integ_7,integ_8,integ_9,integ_10,integ_11,integ_12,integ_13,integ_14,integ_15,guess,nationality,relig_service,nat2,quiz_1_correct,quiz_2_correct,quiz_3_correct,quiz_4_correct,quiz_5_correct,quiz_6_correct,marital,n_children,income,relig_import,educ_age,bad_behav_1,bad_behav_2,bad_behav_3,bad_behav_4,quiz_score
513,513,1,3,no,ロシア,2.0,5.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,3.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
514,514,1,5,no,ギリシャ,1.0,5.0,China,True,3.0,2.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,60.0,China,2.0,China,1.0,1,0.0,1,1,1,,,,,,,,,,3
515,515,1,3,no,米国,2.0,5.0,China,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,3.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
516,516,1,3,no,中国,2.0,2.0,China,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,99.0,China,3.0,China,1.0,1,0.0,1,1,1,,,,,,,,,,3
517,517,1,5,yes,ブラジル,2.0,5.0,China,True,4.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,95.0,China,3.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
518,518,1,3,no,ブラジル,2.0,5.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,China,2.0,China,1.0,1,1.0,0,1,1,,,,,,,,,,2
519,519,1,3,no,米国,2.0,5.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,80.0,China,2.0,China,1.0,1,1.0,1,0,0,,,,,,,,,,2
520,520,1,5,yes,ロシア,1.0,5.0,China,True,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,China,3.0,China,1.0,1,1.0,1,0,1,,,,,,,,,,3
521,521,1,3,no,日本,1.0,2.0,China,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,60.0,China,3.0,China,0.0,0,0.0,0,1,0,,,,,,,,,,0
522,522,1,5,no,ギリシャ,1.0,2.0,China,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,85.0,China,2.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
523,523,1,3,no,土耳其,2.0,2.0,China,False,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,50.0,China,2.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
524,524,1,5,yes,スイス,1.0,6.0,China,True,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,88.0,China,3.0,China,1.0,0,0.0,1,0,1,,,,,,,,,,2
525,525,1,3,no,中国,1.0,6.0,China,True,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,99.0,China,3.0,China,1.0,0,0.0,1,1,1,,,,,,,,,,2
526,526,1,3,yes,ブラジル,2.0,2.0,China,True,4.0,4.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,50.0,China,3.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
527,527,1,5,yes,ギリシャ,1.0,6.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,2.0,China,1.0,1,0.0,1,1,1,,,,,,,,,,3
528,528,1,5,yes,中国,1.0,2.0,China,True,2.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,90.0,China,2.0,China,1.0,1,1.0,1,0,1,,,,,,,,,,3
529,529,1,3,yes,土耳其,1.0,6.0,China,True,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,3.0,China,1.0,0,0.0,0,0,0,,,,,,,,,,0
530,530,1,5,yes,スイス,2.0,2.0,China,False,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,50.0,China,3.0,China,1.0,0,0.0,0,0,0,,,,,,,,,,0
531,531,1,3,no,米国,1.0,6.0,China,False,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,50.0,China,3.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
532,532,1,5,yes,ロシア,2.0,2.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,China,3.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
533,533,1,5,no,ロシア,2.0,2.0,China,True,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,50.0,China,3.0,China,1.0,0,0.0,0,0,0,,,,,,,,,,0
534,534,1,3,yes,日本,1.0,2.0,China,True,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,80.0,China,3.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
535,535,1,5,no,土耳其,2.0,2.0,China,True,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,25.0,China,3.0,China,0.0,1,1.0,0,1,1,,,,,,,,,,2
536,536,1,3,yes,中国,1.0,6.0,China,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,China,3.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
537,537,1,5,no,ギリシャ,1.0,6.0,China,True,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,50.0,China,3.0,China,1.0,0,0.0,0,0,0,,,,,,,,,,0
538,538,1,3,no,米国,1.0,6.0,China,True,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,3.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
539,539,1,3,no,ブラジル,1.0,6.0,China,True,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,China,2.0,China,1.0,1,1.0,1,1,0,,,,,,,,,,2
540,540,1,5,no,スイス,2.0,6.0,China,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,3.0,China,0.0,0,0.0,0,0,0,,,,,,,,,,0
541,541,1,5,yes,スイス,2.0,6.0,China,False,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,2.0,50.0,China,3.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
542,542,1,5,yes,米国,2.0,6.0,China,True,2.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,20.0,China,3.0,China,1.0,1,0.0,1,1,1,,,,,,,,,,3
543,543,1,3,no,中国,2.0,6.0,China,True,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,80.0,China,3.0,China,1.0,1,0.0,1,1,1,,,,,,,,,,3
544,544,1,5,yes,ギリシャ,2.0,6.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,China,2.0,China,1.0,1,1.0,1,1,1,,,,,,,,,,3
545,545,1,3,yes,ロシア,2.0,6.0,China,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,China,3.0,China,1.0,0,0.0,0,0,0,,,,,,,,,,0
546,546,1,3,yes,Brésil,1.0,5.0,Switzerland,True,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,90.0,Switzerland,3.0,Switzerland,1.0,1,1.0,0,1,0,,,,,,,,,,1
547,547,1,3,yes,Japon,1.0,5.0,Switzerland,True,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,40.0,Switzerland,2.0,Switzerland,1.0,1,1.0,0,0,1,,,,,,,,,,2
548,548,1,3,no,Grèce,1.0,4.0,Switzerland,True,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,75.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
549,549,1,3,no,Chine,1.0,5.0,Switzerland,False,4.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,50.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
550,550,1,5,yes,Russie,1.0,6.0,Switzerland,False,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,97.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
551,551,1,3,yes,Brésil,2.0,5.0,Switzerland,True,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
552,552,1,3,no,Etats-Unis,2.0,5.0,Switzerland,False,4.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,90.0,Switzerland,3.0,Switzerland,1.0,0,0.0,0,0,0,,,,,,,,,,0
553,553,1,5,yes,Suisse,2.0,6.0,Switzerland,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,70.0,Switzerland,1.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
554,554,1,3,yes,Chine,1.0,2.0,Switzerland,True,3.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,Switzerland,2.0,Switzerland,1.0,0,1.0,1,1,0,,,,,,,,,,1
555,555,1,3,yes,Brésil,1.0,2.0,Switzerland,True,4.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,2.0,80.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
556,556,1,5,no,Grèce,2.0,2.0,Switzerland,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,82.0,Switzerland,3.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
557,557,1,3,yes,Etats-Unis,2.0,2.0,Switzerland,True,4.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,85.0,Switzerland,3.0,Switzerland,1.0,1,1.0,0,0,1,,,,,,,,,,2
558,558,1,3,no,Russie,1.0,3.0,Switzerland,False,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,85.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
559,559,1,3,no,Japon,1.0,3.0,Switzerland,True,4.0,4.0,2.0,2.0,3.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,70.0,Switzerland,3.0,Switzerland,1.0,0,0.0,0,1,0,,,,,,,,,,0
560,560,1,5,no,Russie,2.0,3.0,Switzerland,True,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,80.0,Switzerland,2.0,Switzerland,1.0,1,0.0,0,1,0,,,,,,,,,,1
561,561,1,5,yes,Grèce,2.0,5.0,Switzerland,False,4.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,80.0,Switzerland,3.0,Switzerland,1.0,0,0.0,0,0,0,,,,,,,,,,0
562,562,1,5,yes,Suisse,2.0,3.0,Switzerland,False,4.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,80.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
563,563,1,5,no,Chine,1.0,6.0,Switzerland,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
564,564,1,3,yes,Japon,2.0,6.0,Switzerland,True,4.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,0,1,,,,,,,,,,3
565,565,1,5,yes,Suisse,2.0,3.0,Switzerland,True,4.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,75.0,Switzerland,3.0,Switzerland,1.0,0,0.0,0,0,0,,,,,,,,,,0
566,566,1,3,yes,Turquie,2.0,5.0,Switzerland,False,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,80.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
567,567,1,3,no,Etats-Unis,2.0,5.0,Switzerland,True,4.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,80.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
568,568,1,5,no,Brésil,2.0,6.0,Switzerland,True,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,50.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
569,569,1,3,yes,Russie,2.0,4.0,Switzerland,False,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,55.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
570,570,1,3,yes,Grèce,2.0,4.0,Switzerland,False,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,98.0,Switzerland,3.0,Switzerland,1.0,0,0.0,0,1,0,,,,,,,,,,0
571,571,1,5,yes,Suisse,2.0,4.0,Switzerland,True,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,100.0,Switzerland,3.0,Switzerland,0.0,1,0.0,0,1,0,,,,,,,,,,1
572,572,1,3,yes,Japon,2.0,3.0,Switzerland,True,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,50.0,Switzerland,3.0,Switzerland,1.0,1,0.0,0,0,0,,,,,,,,,,1
573,573,1,5,yes,Brésil,2.0,3.0,Switzerland,False,4.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,60.0,Switzerland,3.0,Switzerland,1.0,1,0.0,0,1,0,,,,,,,,,,1
574,574,1,3,yes,Chine,2.0,3.0,Switzerland,True,4.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,30.0,Switzerland,3.0,Switzerland,1.0,0,1.0,1,1,0,,,,,,,,,,1
575,575,1,3,yes,Russie,2.0,3.0,Switzerland,False,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
576,576,1,3,yes,Etats-Unis,2.0,6.0,Switzerland,False,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
577,577,1,5,yes,Turquie,2.0,4.0,Switzerland,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,50.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
578,578,1,5,yes,Grèce,2.0,5.0,Switzerland,True,3.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,80.0,Switzerland,2.0,Switzerland,1.0,1,0.0,1,0,1,,,,,,,,,,3
579,579,1,5,yes,Etats-Unis,2.0,3.0,Switzerland,True,4.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,90.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
580,580,1,3,no,Turquie,1.0,5.0,Switzerland,True,4.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,50.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
581,581,1,3,no,Russie,2.0,2.0,Switzerland,False,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,80.0,Switzerland,3.0,Switzerland,0.0,1,1.0,0,1,1,,,,,,,,,,2
582,582,1,5,yes,Chine,1.0,6.0,Switzerland,False,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,47.0,Switzerland,2.0,Switzerland,1.0,1,0.0,1,0,1,,,,,,,,,,3
583,583,1,5,no,Japon,1.0,6.0,Switzerland,True,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,45.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
584,584,1,5,yes,Grèce,2.0,2.0,Switzerland,True,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,80.0,Switzerland,3.0,Switzerland,0.0,1,0.0,0,0,0,,,,,,,,,,1
585,585,1,3,yes,Russie,1.0,5.0,Switzerland,True,4.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,65.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,1,0,,,,,,,,,,0
586,586,1,5,yes,Chine,1.0,6.0,Switzerland,True,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,100.0,Switzerland,2.0,Switzerland,1.0,0,0.0,0,1,0,,,,,,,,,,0
587,587,1,3,no,Etats-Unis,1.0,6.0,Switzerland,True,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,100.0,Switzerland,3.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
588,588,1,3,no,Turquie,1.0,6.0,Switzerland,True,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,80.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
589,589,1,5,no,Suisse,2.0,6.0,Switzerland,True,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,50.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
590,590,1,3,no,Brésil,1.0,5.0,Switzerland,True,4.0,4.0,4.0,5.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,10.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
591,591,1,5,no,Brésil,2.0,4.0,Switzerland,True,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,100.0,Switzerland,2.0,Switzerland,0.0,1,0.0,0,1,0,,,,,,,,,,1
592,592,1,5,no,Turquie,2.0,4.0,Switzerland,False,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,70.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
593,593,1,5,no,Russie,1.0,2.0,Switzerland,True,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,100.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
594,594,1,3,yes,Etats-Unis,2.0,6.0,Switzerland,True,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,85.0,Switzerland,2.0,Switzerland,1.0,0,0.0,1,1,1,,,,,,,,,,2
595,595,1,5,yes,Suisse,2.0,6.0,Switzerland,False,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,80.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,1,0,,,,,,,,,,0
596,596,1,3,no,Grèce,1.0,4.0,Switzerland,False,4.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,90.0,Switzerland,2.0,Switzerland,1.0,0,0.0,0,0,0,,,,,,,,,,0
597,597,1,3,no,Chine,2.0,5.0,Switzerland,True,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,45.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
598,598,1,3,yes,Japon,2.0,5.0,Switzerland,False,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,78.0,Switzerland,3.0,Switzerland,1.0,1,0.0,0,0,0,,,,,,,,,,1
599,599,1,5,no,Brésil,1.0,6.0,Switzerland,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,90.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
600,600,1,3,yes,Turquie,1.0,4.0,Switzerland,True,4.0,5.0,4.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,90.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
601,601,1,5,no,Etats-Unis,2.0,4.0,Switzerland,False,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,98.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
602,602,1,3,yes,Chine,2.0,3.0,Switzerland,False,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,60.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
603,603,1,5,no,Grèce,2.0,6.0,Switzerland,False,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,67.0,Switzerland,3.0,Switzerland,1.0,0,0.0,0,0,0,,,,,,,,,,0
604,604,1,3,yes,Turquie,1.0,6.0,Switzerland,True,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,70.0,Switzerland,2.0,Switzerland,1.0,0,1.0,1,1,1,,,,,,,,,,2
605,605,1,5,yes,the United States,2.0,6.0,Switzerland,True,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,10.0,Switzerland,3.0,Switzerland,0.0,0,0.0,0,0,0,,,,,,,,,,0
606,606,1,3,no,Suisse,1.0,3.0,Switzerland,False,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,60.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,1,0,,,,,,,,,,0
607,607,1,3,no,Brésil,1.0,3.0,Switzerland,False,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,65.0,Switzerland,2.0,Switzerland,1.0,1,0.0,0,1,0,,,,,,,,,,1
608,608,1,5,no,Etats-Unis,2.0,4.0,Switzerland,True,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,70.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
609,609,1,3,no,Grèce,1.0,4.0,Switzerland,True,3.0,5.0,3.0,3.0,2.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,30.0,Switzerland,3.0,Switzerland,0.0,0,1.0,0,0,0,,,,,,,,,,0
610,610,1,3,yes,Japon,1.0,4.0,Switzerland,True,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,90.0,Switzerland,2.0,Switzerland,0.0,0,0.0,0,1,0,,,,,,,,,,0
611,611,1,3,no,Russie,2.0,4.0,Switzerland,True,5.0,3.0,5.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,80.0,Switzerland,2.0,Switzerland,0.0,1,1.0,1,1,1,,,,,,,,,,3
612,612,1,5,yes,Japon,2.0,2.0,Switzerland,True,4.0,4.0,5.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,20.0,Switzerland,3.0,Switzerland and Mauritius,1.0,1,1.0,1,0,0,,,,,,,,,,2
613,613,1,3,no,Chine,1.0,2.0,Switzerland,True,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,85.0,Switzerland,2.0,Switzerland,1.0,1,1.0,1,1,1,,,,,,,,,,3
614,614,1,3,yes,Turquie,2.0,2.0,Switzerland,False,5.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,80.0,Switzerland,3.0,Switzerland,1.0,1,0.0,0,0,0,,,,,,,,,,1
